Timestamp,Open,High,Low,Close,Volume,|,Date,Direction,Amplitude
1685862300000,27149.4,27150.0,27142.3,27150.0,10.48977166,|,2023-06-04 15:05:00,0.5999999999985448,7.700000000000728
1685862240000,27142.2,27149.5,27142.2,27149.2,4.50850678,|,2023-06-04 15:04:00,7.0,7.299999999999272
1685862180000,27140.6,27142.3,27140.5,27142.3,0.26063286,|,2023-06-04 15:03:00,1.7000000000007276,1.7999999999992724
1685862120000,27147.9,27149.9,27140.6,27140.6,7.97491396,|,2023-06-04 15:02:00,-7.30000000000291,9.30000000000291
1685862060000,27146.7,27149.3,27140.3,27147.9,3.07404359,|,2023-06-04 15:01:00,1.2000000000007276,9.0
1685862000000,27130.2,27150.0,27130.2,27143.0,19.46289051,|,2023-06-04 15:00:00,12.799999999999272,19.799999999999272
1685861940000,27126.7,27130.2,27126.7,27130.1,0.20681889,|,2023-06-04 14:59:00,3.399999999997817,3.5
1685861880000,27132.1,27132.6,27126.8,27126.8,0.29532839,|,2023-06-04 14:58:00,-5.299999999999272,5.799999999999272
1685861820000,27126.0,27132.1,27126.0,27132.0,1.28720771,|,2023-06-04 14:57:00,6.0,6.099999999998545
1685861760000,27126.8,27126.8,27123.9,27126.0,0.58331535,|,2023-06-04 14:56:00,-0.7999999999992724,2.899999999997817
1685861700000,27119.1,27125.6,27119.1,27125.6,0.33848437,|,2023-06-04 14:55:00,6.5,6.5
1685861640000,27117.1,27125.4,27112.6,27119.0,2.9501154,|,2023-06-04 14:54:00,1.9000000000014552,12.80000000000291
1685861580000,27122.7,27124.2,27114.5,27114.5,1.40638394,|,2023-06-04 14:53:00,-8.200000000000728,9.700000000000728
1685861520000,27112.6,27123.8,27112.3,27122.7,0.37183693,|,2023-06-04 14:52:00,10.100000000002183,11.5
1685861460000,27112.6,27112.9,27112.5,27112.8,0.07145424,|,2023-06-04 14:51:00,0.2000000000007276,0.4000000000014552
1685861400000,27122.0,27122.0,27112.3,27112.6,1.93125467,|,2023-06-04 14:50:00,-9.400000000001455,9.700000000000728
1685861340000,27130.0,27130.0,27121.0,27122.1,0.39254934,|,2023-06-04 14:49:00,-7.900000000001455,9.0
1685861280000,27124.9,27128.2,27123.7,27128.1,0.7289755,|,2023-06-04 14:48:00,3.1999999999970896,4.5
1685861220000,27138.9,27138.9,27123.3,27127.1,0.76533903,|,2023-06-04 14:47:00,-11.80000000000291,15.600000000002183
1685861160000,27136.9,27139.0,27127.5,27138.9,2.17273917,|,2023-06-04 14:46:00,2.0,11.5
1685861100000,27115.1,27145.3,27115.1,27132.9,4.97325735,|,2023-06-04 14:45:00,17.80000000000291,30.200000000000728
1685861040000,27113.2,27115.5,27113.1,27115.1,0.25856632,|,2023-06-04 14:44:00,1.8999999999978172,2.400000000001455
1685860980000,27107.3,27113.2,27107.3,27113.2,0.12886404,|,2023-06-04 14:43:00,5.900000000001455,5.900000000001455
1685860920000,27100.5,27121.5,27100.5,27107.2,15.89087898,|,2023-06-04 14:42:00,6.700000000000728,21.0
1685860860000,27099.1,27100.6,27099.1,27100.5,0.69630334,|,2023-06-04 14:41:00,1.4000000000014552,1.5
1685860800000,27087.2,27098.6,27087.1,27098.6,0.92337146,|,2023-06-04 14:40:00,11.399999999997817,11.5
1685860740000,27088.2,27088.3,27085.6,27087.2,0.13353286,|,2023-06-04 14:39:00,-1.0,2.7000000000007276
1685860680000,27087.5,27088.3,27084.4,27088.3,2.11473834,|,2023-06-04 14:38:00,0.7999999999992724,3.899999999997817
1685860620000,27093.3,27093.3,27086.9,27088.6,0.08876263,|,2023-06-04 14:37:00,-4.700000000000728,6.399999999997817
1685860560000,27096.3,27098.6,27092.6,27093.4,0.508492,|,2023-06-04 14:36:00,-2.899999999997817,6.0
1685860500000,27099.0,27099.0,27094.1,27094.1,1.40875845,|,2023-06-04 14:35:00,-4.900000000001455,4.900000000001455
1685860440000,27094.1,27099.0,27094.0,27099.0,0.79553765,|,2023-06-04 14:34:00,4.900000000001455,5.0
1685860380000,27094.2,27099.0,27090.0,27094.1,3.25142694,|,2023-06-04 14:33:00,-0.10000000000218279,9.0
1685860320000,27077.3,27094.3,27077.3,27094.3,2.24068389,|,2023-06-04 14:32:00,17.0,17.0
1685860260000,27079.7,27079.7,27077.3,27077.3,0.165042,|,2023-06-04 14:31:00,-2.400000000001455,2.400000000001455
1685860200000,27079.7,27079.7,27079.6,27079.7,0.06730883,|,2023-06-04 14:30:00,0.0,0.10000000000218279
1685860140000,27079.7,27079.7,27079.6,27079.6,0.04914903,|,2023-06-04 14:29:00,-0.10000000000218279,0.10000000000218279
1685860080000,27074.7,27079.7,27074.6,27079.7,0.37042266,|,2023-06-04 14:28:00,5.0,5.100000000002183
1685860020000,27072.9,27074.7,27072.9,27074.7,0.48171155,|,2023-06-04 14:27:00,1.7999999999992724,1.7999999999992724
1685859960000,27072.9,27072.9,27072.8,27072.8,0.25740359,|,2023-06-04 14:26:00,-0.10000000000218279,0.10000000000218279
1685859900000,27072.7,27072.9,27072.7,27072.9,0.30142011,|,2023-06-04 14:25:00,0.2000000000007276,0.2000000000007276
1685859840000,27069.8,27072.8,27069.8,27072.8,0.19166075,|,2023-06-04 14:24:00,3.0,3.0
1685859780000,27069.8,27069.9,27069.8,27069.9,0.04993974,|,2023-06-04 14:23:00,0.10000000000218279,0.10000000000218279
1685859720000,27069.8,27069.9,27069.8,27069.9,0.03545326,|,2023-06-04 14:22:00,0.10000000000218279,0.10000000000218279
1685859660000,27072.8,27072.8,27069.9,27069.9,0.38113053,|,2023-06-04 14:21:00,-2.899999999997817,2.899999999997817
1685859600000,27081.4,27081.4,27072.7,27072.7,1.27777788,|,2023-06-04 14:20:00,-8.700000000000728,8.700000000000728
1685859540000,27081.4,27081.5,27081.4,27081.5,0.75295799,|,2023-06-04 14:19:00,0.09999999999854481,0.09999999999854481
1685859480000,27080.4,27080.4,27080.3,27080.4,0.16010426,|,2023-06-04 14:18:00,0.0,0.10000000000218279
1685859420000,27080.4,27080.4,27080.3,27080.4,0.13941787,|,2023-06-04 14:17:00,0.0,0.10000000000218279
1685859360000,27090.3,27090.3,27076.6,27080.4,0.73234023,|,2023-06-04 14:16:00,-9.899999999997817,13.700000000000728
1685859300000,27092.6,27092.7,27079.6,27089.6,6.94419817,|,2023-06-04 14:15:00,-3.0,13.100000000002183
1685859240000,27080.0,27092.7,27078.3,27092.7,7.47082301,|,2023-06-04 14:14:00,12.700000000000728,14.400000000001455
1685859180000,27081.6,27081.7,27076.1,27080.0,0.76056605,|,2023-06-04 14:13:00,-1.5999999999985448,5.600000000002183
1685859120000,27080.5,27089.0,27074.1,27081.6,15.30834944,|,2023-06-04 14:12:00,1.0999999999985448,14.900000000001455
1685859060000,27073.0,27080.5,27072.9,27080.5,0.74918971,|,2023-06-04 14:11:00,7.5,7.599999999998545
1685859000000,27071.7,27073.8,27071.6,27071.6,1.09889243,|,2023-06-04 14:10:00,-0.10000000000218279,2.2000000000007276
1685858940000,27057.5,27071.7,27057.5,27071.7,1.46118436,|,2023-06-04 14:09:00,14.200000000000728,14.200000000000728
1685858880000,27053.4,27057.6,27053.4,27057.6,2.33425952,|,2023-06-04 14:08:00,4.19999999999709,4.19999999999709
1685858820000,27052.9,27053.3,27052.8,27053.3,0.30152273,|,2023-06-04 14:07:00,0.3999999999978172,0.5
1685858760000,27052.1,27052.9,27052.1,27052.8,0.19649953,|,2023-06-04 14:06:00,0.7000000000007276,0.8000000000029104
1685858700000,27040.2,27052.2,27040.1,27052.2,15.57420264,|,2023-06-04 14:05:00,12.0,12.100000000002183
1685858640000,27040.2,27040.2,27040.1,27040.2,1.65520946,|,2023-06-04 14:04:00,0.0,0.10000000000218279
1685858580000,27040.2,27040.2,27040.1,27040.2,0.33265516,|,2023-06-04 14:03:00,0.0,0.10000000000218279
1685858520000,27040.2,27040.2,27040.1,27040.2,0.02095394,|,2023-06-04 14:02:00,0.0,0.10000000000218279
1685858460000,27040.2,27040.2,27040.1,27040.2,0.16120549,|,2023-06-04 14:01:00,0.0,0.10000000000218279
1685858400000,27040.0,27040.2,27040.0,27040.2,0.65176403,|,2023-06-04 14:00:00,0.2000000000007276,0.2000000000007276
1685858340000,27040.0,27040.1,27040.0,27040.1,0.02400471,|,2023-06-04 13:59:00,0.09999999999854481,0.09999999999854481
1685858280000,27039.8,27040.0,27039.7,27040.0,1.21799805,|,2023-06-04 13:58:00,0.2000000000007276,0.2999999999992724
1685858220000,27039.5,27039.8,27039.4,27039.7,0.99590373,|,2023-06-04 13:57:00,0.2000000000007276,0.3999999999978172
1685858160000,27038.0,27039.5,27037.9,27039.5,0.13112835,|,2023-06-04 13:56:00,1.5,1.5999999999985448
1685858100000,27038.0,27038.0,27037.9,27038.0,0.06718985,|,2023-06-04 13:55:00,0.0,0.09999999999854481
1685858040000,27038.0,27038.0,27037.9,27038.0,0.05577764,|,2023-06-04 13:54:00,0.0,0.09999999999854481
1685857980000,27038.0,27038.0,27037.9,27037.9,0.0559684,|,2023-06-04 13:53:00,-0.09999999999854481,0.09999999999854481
1685857920000,27037.9,27038.0,27037.9,27037.9,1.90027484,|,2023-06-04 13:52:00,0.0,0.09999999999854481
1685857860000,27037.9,27038.0,27037.9,27037.9,0.11929254,|,2023-06-04 13:51:00,0.0,0.09999999999854481
1685857800000,27036.6,27038.0,27036.6,27037.9,0.07069925,|,2023-06-04 13:50:00,1.3000000000029104,1.4000000000014552
1685857740000,27036.7,27036.7,27036.6,27036.7,0.42596694,|,2023-06-04 13:49:00,0.0,0.10000000000218279
1685857680000,27036.7,27036.7,27036.6,27036.6,0.03753644,|,2023-06-04 13:48:00,-0.10000000000218279,0.10000000000218279
1685857620000,27036.6,27036.7,27036.6,27036.7,0.70226192,|,2023-06-04 13:47:00,0.10000000000218279,0.10000000000218279
1685857560000,27038.0,27038.0,27036.6,27036.7,0.36591129,|,2023-06-04 13:46:00,-1.2999999999992724,1.4000000000014552
1685857500000,27038.0,27038.0,27037.9,27038.0,0.06810654,|,2023-06-04 13:45:00,0.0,0.09999999999854481
1685857440000,27038.0,27038.0,27037.9,27038.0,0.33651517,|,2023-06-04 13:44:00,0.0,0.09999999999854481
1685857380000,27037.9,27038.0,27037.9,27038.0,0.04394231,|,2023-06-04 13:43:00,0.09999999999854481,0.09999999999854481
1685857320000,27036.5,27038.0,27036.5,27038.0,0.16474721,|,2023-06-04 13:42:00,1.5,1.5
1685857260000,27036.6,27036.6,27036.5,27036.6,0.38533041,|,2023-06-04 13:41:00,0.0,0.09999999999854481
1685857200000,27036.6,27036.6,27036.5,27036.5,0.14926389,|,2023-06-04 13:40:00,-0.09999999999854481,0.09999999999854481
1685857140000,27035.5,27036.7,27035.4,27036.5,1.19154714,|,2023-06-04 13:39:00,1.0,1.2999999999992724
1685857080000,27035.0,27035.2,27026.1,27033.7,4.62632352,|,2023-06-04 13:38:00,-1.2999999999992724,9.100000000002183
1685857020000,27037.3,27037.3,27033.1,27034.7,1.3931029,|,2023-06-04 13:37:00,-2.599999999998545,4.200000000000728
1685856960000,27037.2,27037.3,27037.2,27037.3,0.02893275,|,2023-06-04 13:36:00,0.09999999999854481,0.09999999999854481
1685856900000,27039.5,27039.6,27037.2,27037.3,0.39434273,|,2023-06-04 13:35:00,-2.2000000000007276,2.399999999997817
1685856840000,27038.2,27039.6,27038.2,27039.6,0.98464762,|,2023-06-04 13:34:00,1.3999999999978172,1.3999999999978172
1685856780000,27038.2,27038.2,27038.1,27038.2,0.13042608,|,2023-06-04 13:33:00,0.0,0.10000000000218279
1685856720000,27037.9,27038.2,27037.9,27038.1,0.4940563,|,2023-06-04 13:32:00,0.19999999999708962,0.2999999999992724
1685856660000,27037.3,27037.9,27037.2,27037.9,0.89535674,|,2023-06-04 13:31:00,0.6000000000021828,0.7000000000007276
1685856600000,27037.4,27037.5,27037.2,27037.3,0.22634318,|,2023-06-04 13:30:00,-0.10000000000218279,0.2999999999992724
1685856540000,27039.5,27039.5,27037.4,27037.5,0.23587252,|,2023-06-04 13:29:00,-2.0,2.099999999998545
1685856480000,27040.2,27040.2,27036.6,27039.5,4.42821306,|,2023-06-04 13:28:00,-0.7000000000007276,3.600000000002183
1685856420000,27040.1,27040.2,27037.4,27040.2,0.19203695,|,2023-06-04 13:27:00,0.10000000000218279,2.7999999999992724
1685856360000,27041.0,27041.0,27038.2,27040.1,0.43200254,|,2023-06-04 13:26:00,-0.9000000000014552,2.7999999999992724
1685856300000,27043.1,27043.1,27040.4,27040.9,0.14994984,|,2023-06-04 13:25:00,-2.1999999999970896,2.6999999999970896
1685856240000,27046.1,27046.2,27043.1,27043.1,0.19662639,|,2023-06-04 13:24:00,-3.0,3.100000000002183
1685856180000,27046.3,27046.3,27045.4,27046.2,0.45602791,|,2023-06-04 13:23:00,-0.09999999999854481,0.8999999999978172
1685856120000,27044.2,27046.3,27044.1,27046.3,0.36257205,|,2023-06-04 13:22:00,2.099999999998545,2.2000000000007276
1685856060000,27042.8,27046.3,27042.8,27044.1,2.28753565,|,2023-06-04 13:21:00,1.2999999999992724,3.5
1685856000000,27041.1,27043.1,27040.1,27042.8,1.93177311,|,2023-06-04 13:20:00,1.7000000000007276,3.0
1685855940000,27035.1,27041.1,27032.0,27041.0,0.86979797,|,2023-06-04 13:19:00,5.900000000001455,9.099999999998545
1685855880000,27037.8,27037.9,27035.3,27035.8,0.23984586,|,2023-06-04 13:18:00,-2.0,2.600000000002183
1685855820000,27046.0,27046.0,27037.8,27037.9,0.81500436,|,2023-06-04 13:17:00,-8.099999999998545,8.200000000000728
1685855760000,27047.0,27047.0,27045.8,27046.0,0.18377675,|,2023-06-04 13:16:00,-1.0,1.2000000000007276
1685855700000,27051.3,27051.4,27047.0,27047.0,0.09334658,|,2023-06-04 13:15:00,-4.299999999999272,4.400000000001455
1685855640000,27051.3,27051.4,27051.3,27051.4,0.54060992,|,2023-06-04 13:14:00,0.10000000000218279,0.10000000000218279
1685855580000,27051.4,27051.4,27051.3,27051.4,0.10030665,|,2023-06-04 13:13:00,0.0,0.10000000000218279
1685855520000,27052.7,27052.7,27051.3,27051.3,2.98378346,|,2023-06-04 13:12:00,-1.4000000000014552,1.4000000000014552
1685855460000,27052.7,27052.8,27051.3,27052.7,0.43268754,|,2023-06-04 13:11:00,0.0,1.5
1685855400000,27050.5,27054.8,27050.5,27052.8,1.17071898,|,2023-06-04 13:10:00,2.2999999999992724,4.299999999999272
1685855340000,27049.3,27050.6,27049.2,27050.6,0.40723321,|,2023-06-04 13:09:00,1.2999999999992724,1.3999999999978172
1685855280000,27050.5,27050.6,27048.9,27049.2,0.2525695,|,2023-06-04 13:08:00,-1.2999999999992724,1.6999999999970896
1685855220000,27050.6,27050.6,27050.5,27050.5,0.13054248,|,2023-06-04 13:07:00,-0.09999999999854481,0.09999999999854481
1685855160000,27057.5,27057.6,27050.5,27050.5,1.81439257,|,2023-06-04 13:06:00,-7.0,7.099999999998545
1685855100000,27057.5,27057.6,27057.5,27057.5,0.18510673,|,2023-06-04 13:05:00,0.0,0.09999999999854481
1685855040000,27057.6,27057.6,27057.5,27057.5,0.11697188,|,2023-06-04 13:04:00,-0.09999999999854481,0.09999999999854481
1685854980000,27057.6,27057.6,27057.5,27057.5,0.03154015,|,2023-06-04 13:03:00,-0.09999999999854481,0.09999999999854481
1685854920000,27057.6,27057.6,27057.5,27057.5,0.65255874,|,2023-06-04 13:02:00,-0.09999999999854481,0.09999999999854481
1685854860000,27057.6,27057.6,27057.5,27057.6,0.13072512,|,2023-06-04 13:01:00,0.0,0.09999999999854481
1685854800000,27056.9,27057.6,27056.8,27057.6,0.1760077,|,2023-06-04 13:00:00,0.6999999999970896,0.7999999999992724
1685854740000,27056.9,27056.9,27056.8,27056.8,0.77406143,|,2023-06-04 12:59:00,-0.10000000000218279,0.10000000000218279
1685854680000,27056.8,27056.9,27056.8,27056.8,0.15779014,|,2023-06-04 12:58:00,0.0,0.10000000000218279
1685854620000,27057.5,27057.6,27052.2,27056.8,0.4947365,|,2023-06-04 12:57:00,-0.7000000000007276,5.399999999997817
1685854560000,27057.5,27057.6,27057.5,27057.6,0.19326195,|,2023-06-04 12:56:00,0.09999999999854481,0.09999999999854481
1685854500000,27050.5,27055.9,27050.5,27055.9,0.4629916,|,2023-06-04 12:55:00,5.400000000001455,5.400000000001455
1685854440000,27050.6,27050.6,27050.5,27050.6,0.02910408,|,2023-06-04 12:54:00,0.0,0.09999999999854481
1685854380000,27050.5,27050.6,27047.9,27049.4,1.13222392,|,2023-06-04 12:53:00,-1.0999999999985448,2.6999999999970896
1685854320000,27044.7,27051.2,27044.7,27050.5,0.82626279,|,2023-06-04 12:52:00,5.799999999999272,6.5
1685854260000,27044.7,27044.7,27044.6,27044.7,0.02554004,|,2023-06-04 12:51:00,0.0,0.10000000000218279
1685854200000,27043.6,27046.4,27043.6,27044.7,0.99836879,|,2023-06-04 12:50:00,1.1000000000021828,2.8000000000029104
1685854140000,27043.5,27043.6,27043.5,27043.5,0.16512702,|,2023-06-04 12:49:00,0.0,0.09999999999854481
1685854080000,27040.8,27044.3,27040.7,27043.6,1.92059849,|,2023-06-04 12:48:00,2.7999999999992724,3.599999999998545
1685854020000,27044.9,27044.9,27040.8,27040.8,0.32092203,|,2023-06-04 12:47:00,-4.100000000002183,4.100000000002183
1685853960000,27044.9,27044.9,27044.8,27044.9,0.02639787,|,2023-06-04 12:46:00,0.0,0.10000000000218279
1685853900000,27045.9,27046.0,27042.9,27044.9,0.83939867,|,2023-06-04 12:45:00,-1.0,3.099999999998545
1685853840000,27043.6,27046.0,27043.6,27045.9,0.30556434,|,2023-06-04 12:44:00,2.3000000000029104,2.400000000001455
1685853780000,27043.6,27043.6,27043.5,27043.5,0.61409646,|,2023-06-04 12:43:00,-0.09999999999854481,0.09999999999854481
1685853720000,27044.9,27044.9,27041.5,27043.6,0.76857485,|,2023-06-04 12:42:00,-1.3000000000029104,3.400000000001455
1685853660000,27050.2,27050.2,27044.9,27044.9,0.75746548,|,2023-06-04 12:41:00,-5.299999999999272,5.299999999999272
1685853600000,27050.9,27050.9,27048.8,27050.2,0.36832216,|,2023-06-04 12:40:00,-0.7000000000007276,2.100000000002183
1685853540000,27044.8,27052.9,27044.8,27050.9,1.69741051,|,2023-06-04 12:39:00,6.100000000002183,8.100000000002183
1685853480000,27046.1,27046.2,27043.0,27044.8,0.95410985,|,2023-06-04 12:38:00,-1.2999999999992724,3.2000000000007276
1685853420000,27061.4,27061.5,27046.1,27046.1,2.29746217,|,2023-06-04 12:37:00,-15.30000000000291,15.400000000001455
1685853360000,27063.6,27063.6,27061.5,27061.5,0.28965336,|,2023-06-04 12:36:00,-2.099999999998545,2.099999999998545
1685853300000,27067.8,27067.8,27063.1,27063.6,0.62747569,|,2023-06-04 12:35:00,-4.200000000000728,4.700000000000728
1685853240000,27067.9,27067.9,27067.8,27067.9,0.02145274,|,2023-06-04 12:34:00,0.0,0.10000000000218279
1685853180000,27086.0,27086.0,27060.8,27067.9,23.75585471,|,2023-06-04 12:33:00,-18.099999999998545,25.200000000000728
1685853120000,27075.7,27086.1,27075.7,27086.1,2.2561692,|,2023-06-04 12:32:00,10.399999999997817,10.399999999997817
1685853060000,27070.1,27073.1,27070.1,27073.1,0.0669044,|,2023-06-04 12:31:00,3.0,3.0
1685853000000,27070.5,27070.6,27070.0,27070.1,0.15338431,|,2023-06-04 12:30:00,-0.4000000000014552,0.5999999999985448
1685852940000,27069.8,27070.6,27069.8,27070.5,0.0918732,|,2023-06-04 12:29:00,0.7000000000007276,0.7999999999992724
1685852880000,27073.3,27073.3,27069.8,27069.9,0.11884978,|,2023-06-04 12:28:00,-3.399999999997817,3.5
1685852820000,27073.7,27073.7,27073.3,27073.4,0.0960136,|,2023-06-04 12:27:00,-0.2999999999992724,0.4000000000014552
1685852760000,27082.1,27082.1,27073.6,27073.6,5.97490673,|,2023-06-04 12:26:00,-8.5,8.5
1685852700000,27082.0,27082.1,27081.9,27082.1,0.65814141,|,2023-06-04 12:25:00,0.09999999999854481,0.19999999999708962
1685852640000,27077.3,27081.9,27077.3,27081.9,0.09190151,|,2023-06-04 12:24:00,4.600000000002183,4.600000000002183
1685852580000,27079.6,27079.6,27077.3,27077.3,0.11056072,|,2023-06-04 12:23:00,-2.2999999999992724,2.2999999999992724
1685852520000,27083.0,27083.0,27074.8,27079.6,0.94505152,|,2023-06-04 12:22:00,-3.400000000001455,8.200000000000728
1685852460000,27083.1,27083.1,27083.0,27083.0,0.04545628,|,2023-06-04 12:21:00,-0.09999999999854481,0.09999999999854481
1685852400000,27083.0,27083.1,27083.0,27083.0,0.11721697,|,2023-06-04 12:20:00,0.0,0.09999999999854481
1685852340000,27083.1,27083.1,27083.0,27083.1,0.02922693,|,2023-06-04 12:19:00,0.0,0.09999999999854481
1685852280000,27082.4,27083.1,27082.3,27083.0,1.20206234,|,2023-06-04 12:18:00,0.5999999999985448,0.7999999999992724
1685852220000,27079.7,27083.0,27079.6,27082.3,0.73733124,|,2023-06-04 12:17:00,2.599999999998545,3.400000000001455
1685852160000,27071.9,27079.7,27071.9,27079.7,0.70693634,|,2023-06-04 12:16:00,7.799999999999272,7.799999999999272
1685852100000,27069.7,27072.0,27066.9,27071.9,0.06606197,|,2023-06-04 12:15:00,2.2000000000007276,5.099999999998545
1685852040000,27070.0,27072.4,27069.7,27069.7,0.70492714,|,2023-06-04 12:14:00,-0.2999999999992724,2.7000000000007276
1685851980000,27063.7,27070.0,27063.7,27070.0,0.75906491,|,2023-06-04 12:13:00,6.299999999999272,6.299999999999272
1685851920000,27063.9,27064.0,27063.7,27063.7,0.72968248,|,2023-06-04 12:12:00,-0.2000000000007276,0.2999999999992724
1685851860000,27063.9,27064.0,27063.9,27064.0,0.10926065,|,2023-06-04 12:11:00,0.09999999999854481,0.09999999999854481
1685851800000,27062.0,27064.0,27062.0,27064.0,1.42844619,|,2023-06-04 12:10:00,2.0,2.0
1685851740000,27062.0,27062.0,27061.9,27061.9,0.2036976,|,2023-06-04 12:09:00,-0.09999999999854481,0.09999999999854481
1685851680000,27058.9,27062.0,27058.8,27062.0,0.05149838,|,2023-06-04 12:08:00,3.099999999998545,3.2000000000007276
1685851620000,27059.0,27059.0,27058.9,27058.9,0.06548602,|,2023-06-04 12:07:00,-0.09999999999854481,0.09999999999854481
1685851560000,27059.9,27060.8,27059.0,27059.0,0.10077639,|,2023-06-04 12:06:00,-0.9000000000014552,1.7999999999992724
1685851500000,27059.8,27060.0,27059.8,27059.9,0.14992646,|,2023-06-04 12:05:00,0.10000000000218279,0.2000000000007276
1685851440000,27058.8,27059.9,27058.8,27059.8,0.42418119,|,2023-06-04 12:04:00,1.0,1.1000000000021828
1685851380000,27057.2,27059.6,27057.2,27058.8,0.32198932,|,2023-06-04 12:03:00,1.5999999999985448,2.399999999997817
1685851320000,27059.7,27059.7,27057.1,27057.2,0.47775261,|,2023-06-04 12:02:00,-2.5,2.600000000002183
1685851260000,27059.8,27059.8,27059.6,27059.7,0.06431519,|,2023-06-04 12:01:00,-0.09999999999854481,0.2000000000007276
1685851200000,27060.2,27062.5,27059.7,27059.7,0.22941704,|,2023-06-04 12:00:00,-0.5,2.7999999999992724
1685851140000,27060.0,27062.0,27058.4,27062.0,0.21315245,|,2023-06-04 11:59:00,2.0,3.599999999998545
1685851080000,27065.1,27065.1,27060.0,27060.1,0.54571176,|,2023-06-04 11:58:00,-5.0,5.099999999998545
1685851020000,27065.1,27065.1,27065.0,27065.1,0.01864758,|,2023-06-04 11:57:00,0.0,0.09999999999854481
1685850960000,27068.2,27068.2,27065.0,27065.1,0.158906,|,2023-06-04 11:56:00,-3.100000000002183,3.2000000000007276
1685850900000,27071.5,27071.5,27067.9,27069.1,0.30085341,|,2023-06-04 11:55:00,-2.400000000001455,3.599999999998545
1685850840000,27069.4,27072.9,27065.5,27071.5,0.58953267,|,2023-06-04 11:54:00,2.099999999998545,7.400000000001455
1685850780000,27069.4,27069.5,27069.4,27069.5,0.60106958,|,2023-06-04 11:53:00,0.09999999999854481,0.09999999999854481
1685850720000,27069.4,27069.5,27069.4,27069.5,0.04334533,|,2023-06-04 11:52:00,0.09999999999854481,0.09999999999854481
1685850660000,27069.6,27069.6,27069.4,27069.4,0.19125899,|,2023-06-04 11:51:00,-0.19999999999708962,0.19999999999708962
1685850600000,27060.1,27069.6,27060.0,27069.6,0.19889486,|,2023-06-04 11:50:00,9.5,9.599999999998545
1685850540000,27060.0,27060.1,27060.0,27060.0,0.09009729,|,2023-06-04 11:49:00,0.0,0.09999999999854481
1685850480000,27057.2,27060.0,27057.2,27060.0,1.02694596,|,2023-06-04 11:48:00,2.7999999999992724,2.7999999999992724
1685850420000,27059.4,27060.7,27057.2,27057.2,0.13759069,|,2023-06-04 11:47:00,-2.2000000000007276,3.5
1685850360000,27064.4,27064.4,27059.3,27059.4,0.16849083,|,2023-06-04 11:46:00,-5.0,5.100000000002183
1685850300000,27072.9,27072.9,27055.6,27064.4,12.19520791,|,2023-06-04 11:45:00,-8.5,17.30000000000291
1685850240000,27072.8,27072.9,27072.8,27072.9,0.14292958,|,2023-06-04 11:44:00,0.10000000000218279,0.10000000000218279
1685850180000,27063.0,27072.9,27063.0,27072.9,3.16766161,|,2023-06-04 11:43:00,9.900000000001455,9.900000000001455
1685850120000,27048.7,27063.4,27048.6,27062.9,2.83849679,|,2023-06-04 11:42:00,14.200000000000728,14.80000000000291
1685850060000,27056.3,27056.3,27048.7,27048.7,0.81066006,|,2023-06-04 11:41:00,-7.599999999998545,7.599999999998545
1685850000000,27052.0,27056.3,27048.0,27056.2,1.16142001,|,2023-06-04 11:40:00,4.200000000000728,8.299999999999272
1685849940000,27058.6,27058.6,27044.2,27052.0,4.77120497,|,2023-06-04 11:39:00,-6.599999999998545,14.399999999997817
1685849880000,27060.3,27060.3,27058.7,27058.7,0.22437484,|,2023-06-04 11:38:00,-1.5999999999985448,1.5999999999985448
1685849820000,27064.8,27064.8,27060.2,27060.3,0.40779299,|,2023-06-04 11:37:00,-4.5,4.599999999998545
1685849760000,27052.6,27071.5,27052.5,27064.8,7.09292638,|,2023-06-04 11:36:00,12.200000000000728,19.0
1685849700000,27050.8,27052.6,27050.8,27052.6,0.66684886,|,2023-06-04 11:35:00,1.7999999999992724,1.7999999999992724
1685849640000,27050.8,27050.8,27050.7,27050.8,0.1244014,|,2023-06-04 11:34:00,0.0,0.09999999999854481
1685849580000,27048.5,27050.8,27048.4,27050.8,0.42721721,|,2023-06-04 11:33:00,2.2999999999992724,2.399999999997817
1685849520000,27048.6,27048.6,27048.4,27048.4,2.21944245,|,2023-06-04 11:32:00,-0.19999999999708962,0.19999999999708962
1685849460000,27050.5,27050.5,27048.5,27048.6,1.00721923,|,2023-06-04 11:31:00,-1.9000000000014552,2.0
1685849400000,27050.5,27050.5,27050.4,27050.5,0.14539094,|,2023-06-04 11:30:00,0.0,0.09999999999854481
1685849340000,27051.3,27051.4,27050.5,27050.5,0.42261832,|,2023-06-04 11:29:00,-0.7999999999992724,0.9000000000014552
1685849280000,27051.4,27051.4,27051.3,27051.3,0.05552163,|,2023-06-04 11:28:00,-0.10000000000218279,0.10000000000218279
1685849220000,27051.4,27051.4,27051.3,27051.3,0.1299791,|,2023-06-04 11:27:00,-0.10000000000218279,0.10000000000218279
1685849160000,27051.4,27051.4,27051.3,27051.4,0.13324678,|,2023-06-04 11:26:00,0.0,0.10000000000218279
1685849100000,27051.4,27051.4,27051.3,27051.4,0.18203382,|,2023-06-04 11:25:00,0.0,0.10000000000218279
1685849040000,27050.4,27052.5,27050.3,27051.3,1.72434832,|,2023-06-04 11:24:00,0.8999999999978172,2.2000000000007276
